filepath,label,split,generator,mode,group
data/raw/openfake/real/real__002683.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__042412.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__032899.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__063683.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__010823.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__001287.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__057331.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__095775.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__073762.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__072539.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__055910.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__086444.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__039272.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__056259.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__009152.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__072321.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__072291.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__023841.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__080519.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__034822.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__019146.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__074597.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__062624.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__092066.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__058117.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__052047.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__060687.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__079204.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__060603.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__034828.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__026598.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__062876.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__093022.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__009370.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__065141.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__002654.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__003125.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__009177.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__028979.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__062972.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__082900.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__057487.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__091466.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__067548.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__014085.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__077163.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__005370.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__045560.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__089448.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__022296.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__007908.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__090870.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__034864.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__050882.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__039398.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__006122.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__045756.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__059107.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__035373.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__081183.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__021551.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__043574.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__084418.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__075806.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__052163.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__006211.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__004478.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__022085.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__019078.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__082288.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__079389.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__061186.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__031547.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__088792.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__055920.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__023316.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__069633.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__092134.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__084927.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__008333.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__065578.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__033335.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__007141.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__068923.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__059197.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__069227.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__082488.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__074164.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__022557.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__076940.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__083936.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__001474.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__064517.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__058564.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__036053.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__062336.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__053765.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__025186.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__053144.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__030755.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__051547.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__091902.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__093178.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__078579.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__015874.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__025823.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__063594.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__065332.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__062168.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__060700.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__045498.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__029896.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__019303.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__052463.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__092570.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__059206.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__006385.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__041011.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__080684.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__078556.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__042232.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__067144.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__046857.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__068029.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__015847.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__086540.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__090792.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__060914.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__025238.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__001610.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__045591.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__025445.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__026764.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__016207.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__018825.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__020150.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__065222.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__065142.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__032812.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__052386.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__075125.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__071289.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__069327.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__028307.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__047515.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__070419.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__017961.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__086027.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__093038.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__055233.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__086841.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__055318.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__008346.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__021696.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__078195.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__010192.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__020427.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__057386.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__000764.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__064355.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__082389.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__043342.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__052473.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__040650.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__021401.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__044763.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__092007.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__015355.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__033483.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__040389.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__019904.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__044746.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__073536.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__003011.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__052351.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__032436.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__003127.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__030186.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__089555.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__036464.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__040884.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__036963.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__077789.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__078814.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__092784.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__041825.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__045496.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__088868.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__013418.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__070257.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__065903.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__028457.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__030216.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__087454.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__059918.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__075499.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__095566.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__078469.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__019432.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__035495.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__083677.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__092177.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__006683.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__069248.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__071510.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__068015.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__089190.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__073972.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__049585.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__039644.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__051151.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__066064.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__080666.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__090464.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__023757.jpg,0,train,real,by_generator,hidream-i1-full
data/raw/openfake/real/real__005952.jpg,0,train,real,by_generator,hidream-i1-full
