filepath,label,split,generator,mode,group
data/raw/openfake/real/real__060700.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__045498.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__029896.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__019303.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__052463.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__092570.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__059206.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__006385.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__041011.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__080684.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__078556.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__042232.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__067144.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__046857.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__068029.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__015847.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__086540.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__090792.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__060914.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__025238.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__001610.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__045591.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__025445.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__026764.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__016207.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__018825.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__020150.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__065222.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__065142.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__032812.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__052386.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__075125.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__071289.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__069327.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__028307.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__047515.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__070419.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__017961.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__086027.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__093038.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__055233.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__086841.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__055318.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__008346.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__021696.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__078195.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__010192.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__020427.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__057386.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__000764.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__064355.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__082389.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__043342.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__052473.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__040650.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__021401.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__044763.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__092007.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__015355.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__033483.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__040389.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__019904.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__044746.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__073536.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__003011.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__052351.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__032436.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__003127.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__030186.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__089555.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__036464.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__040884.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__036963.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__077789.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__078814.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__092784.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__041825.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__045496.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__088868.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__013418.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__070257.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__065903.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__028457.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__030216.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__087454.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__059918.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__075499.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__095566.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__078469.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__019432.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__035495.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__083677.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__092177.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__006683.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__069248.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__071510.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__068015.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__089190.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__073972.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__049585.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__039644.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__051151.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__066064.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__080666.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__090464.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__023757.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__005952.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__058209.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__037155.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__071927.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__031969.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__035181.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__031134.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__028354.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__085684.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__060806.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__030612.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__022127.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__069105.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__010605.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__050084.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__077386.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__017905.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__088586.jpg,0,train,real,by_generator,sd-3.5
data/raw/openfake/real/real__065996.jpg,0,train,real,by_generator,sd-3.5
